customerID,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Level
490,0,0,0.23526450030147708,Low
492,0,0,0.06842306192753314,Low
493,0,0,0.09261332542291051,Low
494,0,0,0.39411291919068736,Low
495,0,0,0.4352802446639812,Medium
496,0,0,0.03066719048749396,Low
498,0,0,0.41889171774950434,Medium
499,0,0,0.21259382692719447,Low
500,0,0,0.011465033835722397,Low
501,0,0,0.05465481322007568,Low
502,0,0,0.04210200699632641,Low
503,0,0,0.29370692821515665,Low
504,0,0,0.0024020422518057642,Low
505,0,0,0.42464745708869367,Medium
506,0,0,0.2355485399469569,Low
509,0,0,0.3858221530209877,Low
510,0,0,0.31579330990447446,Low
511,0,0,0.0192437487802495,Low
512,0,0,0.018687066206238962,Low
515,0,0,0.003448532980842713,Low
516,0,0,0.09019633793973061,Low
517,0,0,0.005648329457180313,Low
518,1,0,0.08579313606852933,Low
522,0,0,0.0592253210220933,Low
523,0,0,0.04334555696525247,Low
524,0,0,0.002009817261089511,Low
525,0,0,0.002439059374795806,Low
526,0,0,0.22829712884619532,Low
527,1,0,0.11937032703984383,Low
528,0,0,0.01155900416474073,Low
529,0,0,0.0019800973517684053,Low
530,0,0,0.30546948429230825,Low
532,0,0,0.06299773803121382,Low
534,0,0,0.4789655015258022,Medium
535,0,0,0.0826373002492455,Low
538,0,0,0.09065280319619543,Low
539,0,0,0.02863767800044402,Low
541,0,0,0.42225720993957006,Medium
542,0,0,0.008610358557315656,Low
543,0,0,0.007195476085631725,Low
544,0,0,0.28455977037160873,Low
545,0,0,0.08054895376165638,Low
547,0,0,0.08051150183805336,Low
548,0,0,0.12272846683773161,Low
549,0,0,0.03769004852238595,Low
550,0,0,0.44774027566106317,Medium
551,0,0,0.1825093020436838,Low
552,0,0,0.2710171440260632,Low
553,0,0,0.04202643248985867,Low
554,0,0,0.4638088890416777,Medium
555,0,0,0.11395897060537928,Low
557,0,0,0.15447672751395275,Low
558,0,0,0.0034808554807027607,Low
560,0,0,0.24094395525399598,Low
561,1,0,0.30173395547888954,Low
562,0,0,0.014028471155657429,Low
563,0,0,0.004470715270487251,Low
564,0,0,0.0043009844374061875,Low
566,0,0,0.038518646801023446,Low
567,0,0,0.01024640259416887,Low
568,0,0,0.009526876924823109,Low
569,0,0,0.2375091758241333,Low
570,1,0,0.2652770970641111,Low
571,0,0,0.028576651779088576,Low
572,0,0,0.0669137509423284,Low
573,0,0,0.3237169386746039,Low
574,0,0,0.009850156197047964,Low
575,0,0,0.09887508250947655,Low
577,0,0,0.018850645299841522,Low
578,0,0,0.442504751925326,Medium
579,0,0,0.1981067654759471,Low
580,0,0,0.19658298343531833,Low
581,0,0,0.1327729638582083,Low
583,0,0,0.01970341616657161,Low
584,0,0,0.27437476670653144,Low
585,0,0,0.032802973052796135,Low
586,0,0,0.3796070641517058,Low
587,0,0,0.005121036613964193,Low
588,0,0,0.30222123819166535,Low
590,1,0,0.4494807653038883,Medium
591,0,0,0.423129308589683,Medium
592,0,0,0.0024216365698334673,Low
594,0,0,0.2018303221056897,Low
595,0,0,0.358143403170088,Low
596,0,0,0.0028706983896775425,Low
597,0,0,0.015190930892925352,Low
598,0,0,0.305623346702681,Low
600,0,0,0.3640074154633276,Low
602,0,0,0.07641108375206182,Low
603,0,0,0.010572674400618444,Low
605,1,0,0.366947230559556,Low
606,1,0,0.3228178749795084,Low
607,0,0,0.0021381156778780084,Low
608,0,0,0.28049520415151735,Low
609,0,0,0.4923538319618942,Medium
610,0,0,0.10883498934110003,Low
611,1,0,0.49499465873460385,Medium
612,1,0,0.18451376463105457,Low
613,0,0,0.006867877479082677,Low
614,0,0,0.06415404419036565,Low
615,0,0,0.2876541190314114,Low
616,0,0,0.21996644104976107,Low
619,0,0,0.4004742277575393,Medium
620,0,0,0.05301615452921433,Low
622,0,0,0.11340111107136275,Low
623,0,0,0.42878825595946496,Medium
624,0,0,0.31646102845280355,Low
625,0,0,0.07474962748206222,Low
626,0,0,0.10858304758803503,Low
628,1,0,0.2346626787286943,Low
629,0,0,0.08264765587382661,Low
631,0,0,0.02024474654599792,Low
632,1,0,0.08564299869502805,Low
633,1,0,0.4082891715812149,Medium
634,0,0,0.17061846255037508,Low
635,0,0,0.05131280488420466,Low
636,0,0,0.0047970660247514466,Low
638,1,0,0.36204939107965284,Low
641,0,0,0.02786612721404618,Low
642,0,0,0.42200063656142817,Medium
643,0,0,0.35551406646634043,Low
644,0,0,0.0019031627947999495,Low
645,0,0,0.014934989390063182,Low
646,1,0,0.40289563789577143,Medium
647,0,0,0.27116000461477063,Low
648,0,0,0.20738428377321774,Low
650,1,0,0.10720529528082269,Low
651,1,0,0.21695102320391507,Low
653,0,0,0.057962797461699356,Low
654,0,0,0.15771073682335834,Low
655,0,0,0.24004738668699305,Low
657,1,0,0.19257983628575712,Low
658,0,0,0.005480791274219504,Low
659,0,0,0.26037723573466276,Low
660,0,0,0.4388572598837085,Medium
661,0,0,0.019746635040108,Low
662,0,0,0.04284571097478261,Low
663,0,0,0.01932933895980132,Low
664,0,0,0.15852426771343317,Low
666,1,0,0.41565782038626725,Medium
667,0,0,0.06804819535890326,Low
669,0,0,0.26696471938114014,Low
671,0,0,0.010067466189355013,Low
672,0,0,0.04184628948981468,Low
673,0,0,0.02930165506409019,Low
674,0,0,0.03434075415638391,Low
676,0,0,0.16844532440944474,Low
677,0,0,0.016949951299125975,Low
678,0,0,0.18745025273498275,Low
680,0,0,0.317236363825809,Low
682,1,0,0.3481886437083218,Low
683,1,0,0.11705633618854928,Low
684,1,0,0.4571428000505724,Medium
685,0,0,0.017388737489645714,Low
686,0,0,0.04003830446952263,Low
687,0,0,0.2579100600811907,Low
690,0,0,0.017002613718150105,Low
691,0,0,0.10937279396123097,Low
692,0,0,0.09989256906789623,Low
693,0,0,0.2850842395110844,Low
694,0,0,0.44109213231971206,Medium
695,0,0,0.37199916298441765,Low
696,0,0,0.33614373124953434,Low
697,0,0,0.19891625253106482,Low
698,1,0,0.16458113556483048,Low
699,0,0,0.01445323641554369,Low
700,0,0,0.20421948574380253,Low
701,0,0,0.01603689969179588,Low
703,0,0,0.140113590281956,Low
704,1,0,0.36368531307983876,Low
705,0,0,0.05917063823694681,Low
706,0,0,0.06603713420420886,Low
707,0,0,0.20588598826949722,Low
709,1,0,0.4808021551094029,Medium
710,0,0,0.25379968681575027,Low
712,0,0,0.42963083991767675,Medium
713,0,0,0.004778354473350237,Low
714,0,0,0.19658345254927503,Low
715,0,0,0.01837424062356591,Low
716,0,0,0.008339884771814186,Low
717,0,0,0.023198184179054254,Low
718,0,0,0.05414299357895149,Low
719,0,0,0.2886366541227001,Low
720,0,0,0.15168693461606378,Low
722,0,0,0.3786393693928521,Low
724,1,0,0.01631324747937929,Low
725,0,0,0.1082146031258185,Low
726,0,0,0.060958974329034264,Low
729,0,0,0.46251462681195454,Medium
730,0,0,0.005060165539616556,Low
731,0,0,0.4672440599237663,Medium
732,1,0,0.47594412946679315,Medium
734,0,0,0.04620816331718719,Low
735,0,0,0.19669952121566397,Low
736,0,0,0.47964637169655416,Medium
737,0,0,0.04870960036248697,Low
738,0,0,0.11534170937168141,Low
739,0,0,0.0023174031648047597,Low
740,1,0,0.39121659465695335,Low
741,0,0,0.22657061820566554,Low
742,0,0,0.0023660308931782318,Low
743,0,0,0.4572492226021134,Medium
744,0,0,0.3576649588958161,Low
746,0,0,0.20974564895073416,Low
748,0,0,0.03165256147980408,Low
749,0,0,0.009878177165178336,Low
751,0,0,0.2582204716556786,Low
752,1,0,0.23400913077386284,Low
753,1,0,0.26441207222260565,Low
754,0,0,0.150747436954519,Low
755,0,0,0.19860454735914201,Low
757,0,0,0.24712123035213276,Low
759,0,0,0.03269711381368841,Low
761,1,0,0.007700276158854885,Low
762,0,0,0.0329130342051015,Low
763,0,0,0.05369122542839873,Low
764,1,0,0.4736404393990819,Medium
765,0,0,0.2029315984245738,Low
766,0,0,0.13200230187553308,Low
767,0,0,0.00752889794217039,Low
769,0,0,0.007053994136826844,Low
770,0,0,0.0031571147094827125,Low
771,0,0,0.01805641659346861,Low
772,0,0,0.013973052207184991,Low
773,0,0,0.47477625174069155,Medium
775,0,0,0.3623744253356576,Low
776,0,0,0.008946879318084359,Low
778,0,0,0.4661963511701438,Medium
779,1,0,0.1951723469611066,Low
780,0,0,0.49847261094678835,Medium
781,0,0,0.0028424285378300584,Low
783,0,0,0.3378962673752004,Low
784,0,0,0.057674774097257034,Low
785,0,0,0.34517018169501396,Low
786,0,0,0.16010713272210778,Low
787,0,0,0.46390424272984526,Medium
788,0,0,0.2901167086786491,Low
789,0,0,0.1884710021826458,Low
793,1,0,0.19733479749363222,Low
794,0,0,0.07242732947548546,Low
795,1,0,0.1559787434554189,Low
797,0,0,0.09255947372366836,Low
798,0,0,0.01087454855628283,Low
799,0,0,0.4148059171659281,Medium
800,0,0,0.011332847723622799,Low
801,0,0,0.18195909382480113,Low
802,0,0,0.14570681528181084,Low
803,0,0,0.09532074269256659,Low
805,0,0,0.002655674215089197,Low
806,0,0,0.018471272270032594,Low
808,0,0,0.008165443131686574,Low
809,0,0,0.00569969311694508,Low
810,0,0,0.40010145250733853,Medium
811,1,0,0.1624205070482445,Low
812,0,0,0.1631023511008758,Low
814,0,0,0.0487566473845342,Low
815,0,0,0.29304042180289513,Low
816,0,0,0.23887839335112612,Low
818,0,0,0.03936192664143845,Low
819,0,0,0.25635749388488827,Low
820,0,0,0.0732538225858988,Low
822,0,0,0.012582899397913136,Low
827,0,0,0.0039975167123091114,Low
828,0,0,0.15908069859131432,Low
829,0,0,0.009142971253082987,Low
830,0,0,0.1110631607628787,Low
831,0,0,0.0200612690333243,Low
832,0,0,0.01426463849489586,Low
833,0,0,0.1511973012384965,Low
834,0,0,0.0312709170712783,Low
835,0,0,0.4905099165598289,Medium
837,0,0,0.275101420835188,Low
839,0,0,0.007157766493340104,Low
840,0,0,0.04938638228354726,Low
841,0,0,0.12301575338642289,Low
842,0,0,0.23373828116214546,Low
843,0,0,0.19661197945862016,Low
844,0,0,0.004130652475475663,Low
846,0,0,0.258719930862126,Low
847,0,0,0.017268049920981014,Low
848,0,0,0.038743089911616346,Low
850,0,0,0.04847550314032425,Low
851,0,0,0.004698070319278587,Low
852,0,0,0.07000673515271322,Low
853,0,0,0.24837733169467974,Low
855,0,0,0.00435514879577359,Low
856,0,0,0.15957056691291302,Low
857,0,0,0.4318065256612897,Medium
861,0,0,0.09885211137494901,Low
862,0,0,0.31936361751161396,Low
863,0,0,0.08043465653023384,Low
865,0,0,0.023293853752021403,Low
866,0,0,0.04684850581076327,Low
867,0,0,0.3933925978896471,Low
868,1,0,0.32594841685279474,Low
869,0,0,0.005647815879131044,Low
870,0,0,0.014762590761639601,Low
872,0,0,0.3779151810820946,Low
873,1,0,0.2162342499101338,Low
875,0,0,0.03209512603908589,Low
877,0,0,0.34297657546470506,Low
878,0,0,0.2765005102470969,Low
879,0,0,0.4356660460881633,Medium
880,1,0,0.11191186000231097,Low
881,0,0,0.03903901179013531,Low
882,0,0,0.10571009988557428,Low
883,0,0,0.04999335312401933,Low
884,0,0,0.34412413857412816,Low
885,0,0,0.010297531594444014,Low
887,0,0,0.04377880126262398,Low
888,0,0,0.35891292871233266,Low
890,0,0,0.007775130529145252,Low
891,0,0,0.2862033645603009,Low
892,0,0,0.005677979550545829,Low
893,0,0,0.013567373701943768,Low
894,0,0,0.008629672382744267,Low
895,0,0,0.2607408154651751,Low
896,0,0,0.10842454154111439,Low
897,0,0,0.0026830408844820677,Low
898,0,0,0.005353195917611651,Low
900,1,0,0.17988937089920523,Low
901,0,0,0.42669377174766016,Medium
902,0,0,0.11684506041357054,Low
903,0,0,0.04449450452774227,Low
905,0,0,0.07340058298680542,Low
906,0,0,0.008953358174693053,Low
907,0,0,0.018063996777384277,Low
908,0,0,0.12594218207065663,Low
909,0,0,0.17354814813261132,Low
911,0,0,0.048336621154738975,Low
912,0,0,0.014965283719463743,Low
913,0,0,0.05835591859882864,Low
914,0,0,0.3023704662319992,Low
915,0,0,0.24704891672187623,Low
917,1,0,0.010123016697981832,Low
919,0,0,0.4374534150566789,Medium
920,0,0,0.13716639060634286,Low
921,0,0,0.3785610112404072,Low
923,0,0,0.1933840543859169,Low
924,0,0,0.007215530264453028,Low
925,0,0,0.16993767309939528,Low
926,0,0,0.07575547496494187,Low
928,0,0,0.08150607434635085,Low
929,0,0,0.3183698786329209,Low
930,0,0,0.023008916399294845,Low
931,0,0,0.30947491082764816,Low
932,0,0,0.14552370429221284,Low
933,0,0,0.2169615116299663,Low
934,0,0,0.04019040648724752,Low
935,0,0,0.49408437387295506,Medium
936,0,0,0.014713473608694117,Low
938,0,0,0.014892169034878487,Low
939,1,0,0.1862826586374251,Low
940,0,0,0.003002322369511648,Low
941,0,0,0.09740948109682371,Low
942,0,0,0.110490176058395,Low
943,0,0,0.013268396044027178,Low
945,0,0,0.13160853625393268,Low
946,1,0,0.2674641484726437,Low
947,0,0,0.08575199235082688,Low
948,0,0,0.1036468886754382,Low
949,0,0,0.4883197941748326,Medium
950,0,0,0.03070940538300952,Low
951,0,0,0.03318973226290855,Low
952,0,0,0.0018941786448426314,Low
954,0,0,0.03055799152648986,Low
955,0,0,0.01947152201062359,Low
956,0,0,0.10683388320388056,Low
957,0,0,0.03372043635878238,Low
958,0,0,0.12428172953724176,Low
959,1,0,0.27642369993060256,Low
960,1,0,0.2709369470899389,Low
962,0,0,0.01632148185029468,Low
963,0,0,0.4735353214747017,Medium
964,1,0,0.407958140419249,Medium
966,0,0,0.05743198986372962,Low
967,1,0,0.3192792970946778,Low
968,0,0,0.1872030630917788,Low
969,0,0,0.1783458323137469,Low
970,0,0,0.07550405143720516,Low
972,0,0,0.006775589299796622,Low
973,1,0,0.4299474092507135,Medium
975,0,0,0.023746440195523494,Low
976,0,0,0.31755624103019175,Low
977,0,0,0.07036273994442363,Low
978,0,0,0.03871821320352666,Low
979,0,0,0.46938678467692546,Medium
980,0,0,0.12476324359835167,Low
982,1,0,0.32733418816040327,Low
983,1,0,0.4133629554647202,Medium
984,0,0,0.032785955652752184,Low
985,1,0,0.1134734161694737,Low
986,0,0,0.0043375171543088955,Low
988,0,0,0.1535487830842027,Low
990,0,0,0.1183928188027208,Low
993,0,0,0.03456239093578339,Low
994,0,0,0.01693689259757771,Low
996,0,0,0.022859917396180936,Low
999,0,0,0.013122141544160403,Low
1000,0,0,0.19439041602617926,Low
1001,0,0,0.2738858505606828,Low
