customerID,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Level
99,1,1,0.7900998608649934,High
100,0,0,0.016965097846784894,Low
101,0,0,0.4900252279083309,Medium
102,1,1,0.6759965001751801,Medium
103,0,0,0.029831788077693436,Low
104,0,0,0.021983519674054562,Low
105,0,0,0.2494431794564563,Low
106,1,1,0.5451334254399584,Medium
107,0,0,0.005656778814642843,Low
108,0,0,0.013191925692275038,Low
109,0,0,0.36810362997597573,Low
110,0,0,0.028543787296298834,Low
111,1,0,0.4807644416279342,Medium
112,0,0,0.0468463534651645,Low
113,0,0,0.12012273435449101,Low
114,0,0,0.4891181686853525,Medium
115,0,0,0.04818317576202584,Low
116,0,0,0.16414649461455083,Low
117,0,0,0.010729600639417195,Low
118,0,0,0.3519338765233115,Low
119,0,0,0.2809402486315446,Low
120,0,0,0.004019435123708802,Low
121,0,0,0.05835599111658458,Low
122,0,0,0.029732125999600807,Low
123,0,0,0.03429678210959649,Low
124,1,1,0.5538250362684831,Medium
125,0,0,0.1623672515115177,Low
126,0,0,0.19933287326023214,Low
127,1,1,0.6946582874223942,Medium
128,1,1,0.5990157512769271,Medium
129,0,0,0.002247983846204267,Low
130,1,1,0.6368096830217992,Medium
131,0,0,0.1286695501436184,Low
132,1,1,0.5874958173523148,Medium
133,1,1,0.5679678679980694,Medium
134,1,1,0.7778104772892724,High
135,0,0,0.16769622549003574,Low
136,0,0,0.2605666671544656,Low
137,1,0,0.2806677513086696,Low
138,0,0,0.06883137469630486,Low
139,0,0,0.047490812656071794,Low
140,1,1,0.571402369036054,Medium
141,1,0,0.3489170823994289,Low
142,0,0,0.04049601155261006,Low
143,1,1,0.5815147334603812,Medium
144,0,1,0.6466572859402576,Medium
145,0,0,0.006115259893410013,Low
146,0,0,0.14130394941194876,Low
147,0,0,0.12625580238689987,Low
148,0,0,0.4213016909889993,Medium
149,0,0,0.013971568022765326,Low
150,0,0,0.005385141310888944,Low
151,0,0,0.04079896164318359,Low
152,0,0,0.0700904409898746,Low
153,0,1,0.679769780422109,Medium
154,0,1,0.5673781551761196,Medium
155,0,0,0.37978659755240307,Low
156,0,0,0.12098635033926358,Low
157,0,0,0.06402002471111533,Low
158,1,1,0.7668035024228873,High
159,0,0,0.08085943203415402,Low
160,0,0,0.0045495716251909065,Low
161,0,0,0.45973760183067935,Medium
162,0,1,0.6615763902952663,Medium
163,0,1,0.5112222834360015,Medium
164,0,0,0.006924324044403743,Low
165,0,0,0.005047845830827697,Low
166,1,1,0.723129875563944,High
167,1,0,0.2931006848714901,Low
168,0,0,0.024111751943506267,Low
169,0,0,0.07357094774375289,Low
170,0,0,0.012747371149253756,Low
171,0,0,0.01758108388095671,Low
172,1,0,0.2655245758090465,Low
173,0,0,0.024393334607201188,Low
174,0,0,0.01971388059043686,Low
175,0,0,0.10320423222909869,Low
176,0,1,0.7540397564916639,High
177,0,0,0.059279454469248496,Low
178,0,0,0.03736933623240235,Low
179,1,1,0.7352088483529884,High
180,0,0,0.09357617265390336,Low
181,1,1,0.7361884133057449,High
182,0,0,0.0017342494436331742,Low
183,0,1,0.5044152975594619,Medium
184,0,0,0.006234404749203503,Low
185,0,0,0.0026937167409958646,Low
186,0,0,0.0024588434049218192,Low
187,1,1,0.555756193894162,Medium
188,1,0,0.4792745682038872,Medium
189,1,1,0.7957243898625825,High
190,0,0,0.0769163249458671,Low
191,1,0,0.3781206557053641,Low
192,0,0,0.02145221893281084,Low
193,0,0,0.09117013800811265,Low
194,0,0,0.04815443263900585,Low
195,0,0,0.36262293325996203,Low
196,0,0,0.16409221365129892,Low
197,1,1,0.5702086135323389,Medium
198,0,0,0.01147980123411624,Low
199,0,0,0.09382017625483721,Low
200,0,0,0.006315190858011375,Low
201,0,1,0.6528560998804759,Medium
202,0,0,0.10391065141317397,Low
203,0,0,0.021457183011146606,Low
204,0,0,0.19715390530533666,Low
205,0,0,0.2359451471247255,Low
206,1,0,0.19908909872815436,Low
207,0,0,0.2246636208862806,Low
208,0,0,0.2446219397671087,Low
209,1,1,0.6383311428736372,Medium
210,0,0,0.11493444261027842,Low
211,0,0,0.0037091428699258357,Low
212,0,0,0.12899019146386764,Low
213,0,0,0.4912527593021962,Medium
214,0,0,0.3187759044278625,Low
215,1,1,0.7254096838235675,High
216,0,0,0.029457183993838145,Low
217,0,0,0.04262984668002336,Low
218,0,0,0.19455930340670202,Low
219,0,0,0.2055208273771623,Low
220,0,0,0.05305103373630228,Low
221,0,1,0.5356810157181203,Medium
222,0,1,0.5826349422861851,Medium
223,0,0,0.022685135128810978,Low
224,0,0,0.024764119862387204,Low
225,0,0,0.004553777031759184,Low
226,0,0,0.10650931917536782,Low
227,0,0,0.017401792329672032,Low
228,0,0,0.007907549023567046,Low
229,1,1,0.682969811317163,Medium
230,0,0,0.3819417260718802,Low
231,0,0,0.04216727392689504,Low
232,0,0,0.008168663947325419,Low
233,1,1,0.5345019693425193,Medium
234,0,0,0.10777086253415105,Low
235,1,1,0.7153434355327954,High
236,0,0,0.010020702786574848,Low
237,1,1,0.542257195180082,Medium
238,0,0,0.2143868139525231,Low
239,0,1,0.6788055284161176,Medium
240,0,0,0.01572456241772451,Low
241,0,0,0.05121677395580434,Low
242,0,0,0.0508679611811296,Low
243,1,1,0.7215441812438875,High
244,0,0,0.01509779286153644,Low
245,0,0,0.039766910672468354,Low
246,0,0,0.011598398130521367,Low
247,0,0,0.2750425569568172,Low
248,1,1,0.5217527134735225,Medium
249,0,0,0.026791213773303367,Low
250,0,0,0.4476735205495444,Medium
251,1,0,0.4806414512965241,Medium
252,0,0,0.3565961276258712,Low
253,0,0,0.030062273971214526,Low
254,0,0,0.01942415688444064,Low
255,0,0,0.41578183184806905,Medium
256,1,1,0.5331198328388296,Medium
257,0,0,0.037956439177739214,Low
258,0,0,0.03807862368238817,Low
259,0,0,0.003983894589794848,Low
260,0,0,0.006243523924001917,Low
261,0,0,0.12543579510277406,Low
262,1,0,0.19805961775735695,Low
263,0,0,0.11223201485349588,Low
264,0,1,0.6312304065866078,Medium
265,0,0,0.21550943843971368,Low
266,0,0,0.05469333530837946,Low
267,0,0,0.22209423293752298,Low
268,0,0,0.2292824221244199,Low
269,0,0,0.09906605431354341,Low
270,1,0,0.16192471863089744,Low
271,0,0,0.010549329513685146,Low
272,1,0,0.2990803475358298,Low
273,1,1,0.5252132244189851,Medium
274,1,0,0.06767949979083608,Low
275,0,0,0.002963640312812185,Low
276,0,0,0.1525051797014775,Low
277,0,0,0.32356034681598017,Low
278,0,0,0.18974737858482224,Low
279,0,0,0.12663158142976225,Low
280,0,0,0.012367033904209354,Low
281,0,0,0.11639206577507806,Low
282,0,0,0.021624593834255357,Low
283,0,0,0.09930756778133445,Low
284,0,0,0.015243388704794181,Low
285,1,0,0.09686372242297865,Low
286,1,1,0.7993614928504111,High
287,1,1,0.6894328021089732,Medium
288,1,1,0.6161175906515549,Medium
289,0,1,0.6753019538063583,Medium
290,0,0,0.04394752294350922,Low
291,0,0,0.12562081396588703,Low
292,0,0,0.0024038590039082985,Low
293,0,0,0.05495044752500293,Low
294,0,0,0.08206958208589055,Low
295,0,0,0.047130460543817705,Low
296,1,1,0.5571197479451768,Medium
297,0,0,0.13574656723813744,Low
298,1,0,0.25110106818297845,Low
299,0,1,0.6859966526063949,Medium
300,1,0,0.3171577571426744,Low
301,0,0,0.2763090755564288,Low
302,0,0,0.28316925008080696,Low
303,0,0,0.06095779661845951,Low
304,0,0,0.368476334461553,Low
305,0,0,0.05992168755622919,Low
306,0,0,0.005781715329210044,Low
307,0,0,0.005792778760298414,Low
308,0,0,0.14712538252507348,Low
309,0,0,0.27646924917817206,Low
310,1,1,0.6546792517478808,Medium
311,0,0,0.42237188927113795,Medium
312,0,0,0.003428734349884421,Low
313,0,0,0.009273635072632432,Low
314,1,0,0.05166116088941757,Low
315,0,0,0.014781931150800126,Low
316,1,1,0.6351110029864535,Medium
317,0,0,0.0020179560098580666,Low
318,0,0,0.05753453814689968,Low
319,1,0,0.391393711160139,Low
320,0,0,0.00781583836025903,Low
321,0,1,0.7181229766246521,High
322,0,0,0.046025263773554384,Low
323,0,1,0.5356792663429817,Medium
324,0,0,0.06859305770987272,Low
325,0,1,0.7567447502426395,High
326,0,0,0.020754803604406912,Low
327,1,0,0.1899693193637287,Low
328,0,0,0.04012473282519648,Low
329,0,0,0.20953710045626514,Low
330,0,0,0.015304526287542556,Low
331,0,0,0.40347465136430877,Medium
332,0,0,0.2221570696404411,Low
333,1,0,0.49944315755583035,Medium
334,1,1,0.7817502684276584,High
335,0,0,0.011399822068282241,Low
336,0,0,0.010746774059249719,Low
337,0,0,0.3206533845725586,Low
338,0,0,0.26068174168282127,Low
339,0,1,0.5812268638204585,Medium
340,0,0,0.008673411517978563,Low
341,0,0,0.09034125031683442,Low
342,0,0,0.21144038487852185,Low
343,0,0,0.033012069079720256,Low
344,1,0,0.4294103943777668,Medium
345,1,0,0.4306458558742032,Medium
346,0,0,0.14554241541475668,Low
347,0,1,0.6764546298419238,Medium
348,0,0,0.13023819345737384,Low
349,0,0,0.1140385192487598,Low
350,0,0,0.017160273996129034,Low
351,0,1,0.6524499004125338,Medium
352,1,1,0.5064967032129147,Medium
353,0,0,0.2032367085189984,Low
354,1,0,0.3006084827505821,Low
355,0,0,0.011348808949992649,Low
356,0,0,0.11136836112401474,Low
357,1,0,0.14930613214028138,Low
358,0,0,0.015479463268668238,Low
359,1,1,0.670035898427296,Medium
360,1,1,0.7413838487525239,High
361,0,0,0.1344590481953256,Low
362,0,0,0.27772753669461075,Low
363,0,0,0.18027471219317326,Low
364,0,0,0.21808163661108043,Low
365,0,0,0.05571575294269498,Low
366,1,1,0.8397207374364863,High
367,1,0,0.07270591767824132,Low
368,1,0,0.4028407406368857,Medium
369,1,0,0.20402441547415404,Low
370,1,1,0.7017705782622377,High
371,0,0,0.20516118884634657,Low
372,0,1,0.5659444696256817,Medium
373,1,1,0.6978100526992347,Medium
374,0,1,0.6096975124063785,Medium
375,1,1,0.5711005050076228,Medium
376,0,0,0.16889851408402484,Low
377,0,0,0.09251633679912882,Low
378,0,0,0.07798700300247745,Low
379,1,1,0.7199724483357445,High
380,1,1,0.7810198738175229,High
381,1,1,0.6269403264352106,Medium
382,0,0,0.015982014840391186,Low
383,0,0,0.0027896332177310924,Low
384,0,1,0.5783933994707909,Medium
385,0,0,0.00627147850243562,Low
386,1,0,0.34014772813938016,Low
387,1,1,0.6747054830690589,Medium
388,0,0,0.048809162945309494,Low
389,1,1,0.607833200412449,Medium
390,0,0,0.06861725989666066,Low
391,0,0,0.06120336262471325,Low
392,0,0,0.015383174846810992,Low
393,0,0,0.3007670068625464,Low
394,1,1,0.7173503385476524,High
395,0,0,0.22156497809744996,Low
396,0,1,0.539873825752757,Medium
397,1,1,0.7625298497677879,High
398,0,0,0.41330608965155935,Medium
399,0,0,0.19751581482140623,Low
400,1,0,0.40699779593071583,Medium
401,1,1,0.5528884531527775,Medium
402,1,0,0.4732348438450583,Medium
403,1,0,0.2548585362836173,Low
404,0,0,0.10827597758073504,Low
405,0,0,0.037270859368751415,Low
406,1,0,0.16864565929727154,Low
407,0,0,0.003363584259040202,Low
408,0,0,0.20421000805369968,Low
409,1,1,0.7268633725951655,High
410,1,1,0.532463989995553,Medium
411,0,0,0.059247866511753934,Low
412,0,0,0.2468447889104466,Low
413,0,1,0.5590087509235381,Medium
414,0,1,0.5770899576398132,Medium
415,0,0,0.15116713378551822,Low
416,0,0,0.295451089755265,Low
417,1,1,0.5549187773292952,Medium
418,1,1,0.7928111320803016,High
419,1,1,0.811597429658728,High
420,0,0,0.2954838234223235,Low
421,0,0,0.17776145545798108,Low
422,0,0,0.4391059057974277,Medium
423,0,0,0.0174027343095377,Low
424,0,0,0.0748125752569483,Low
425,1,0,0.34501665536926807,Low
426,1,1,0.7165747576828995,High
427,0,0,0.18600554057011462,Low
428,0,0,0.21466573277534565,Low
429,1,1,0.668434715068334,Medium
430,0,0,0.45044589219926406,Medium
431,0,0,0.09081405528810363,Low
432,1,1,0.7331012074453002,High
433,0,0,0.02289340577452716,Low
434,0,0,0.016103970219165827,Low
435,0,0,0.03486589552160471,Low
436,1,1,0.7445964775535745,High
437,0,0,0.1421540778235175,Low
438,0,0,0.2607395125440108,Low
439,1,1,0.5407300619791513,Medium
440,0,0,0.022046462013565,Low
441,0,0,0.013669240419619933,Low
442,1,0,0.10062560807239869,Low
443,1,0,0.32941200899102907,Low
444,0,0,0.01079355191501291,Low
445,0,0,0.24432280907530102,Low
446,1,0,0.2537570890520239,Low
447,0,0,0.2118717907347729,Low
448,1,0,0.19671332915168452,Low
449,0,0,0.08226369168387884,Low
450,0,0,0.279009611835513,Low
451,0,0,0.22489397982728201,Low
452,0,0,0.23049248010316792,Low
453,0,0,0.06448221197598808,Low
454,1,1,0.7215705881442599,High
455,0,1,0.5667600298598728,Medium
456,0,0,0.193216819597177,Low
457,0,1,0.8169505059112256,High
458,0,0,0.0036100904882870664,Low
459,1,1,0.7731066340622829,High
460,1,0,0.4917846095940002,Medium
461,0,0,0.2007867462469602,Low
462,0,1,0.6820567707573834,Medium
463,0,0,0.0385590911391088,Low
464,0,0,0.1169654671318498,Low
465,0,0,0.04348752011651687,Low
466,1,1,0.7693995657069799,High
467,0,0,0.38314190772660967,Low
468,1,1,0.6763617305503917,Medium
469,0,1,0.5615010689364989,Medium
470,0,0,0.23316879399585566,Low
471,1,1,0.7209598778399111,High
472,0,0,0.03668027811534262,Low
473,0,0,0.1452198643884366,Low
474,0,0,0.0037358104738596364,Low
475,1,0,0.3637882962333344,Low
476,0,0,0.011425812803495559,Low
477,0,1,0.5610784079934946,Medium
478,1,1,0.7234945254645984,High
479,0,0,0.0597475671616006,Low
480,1,0,0.3907507057340218,Low
481,1,1,0.5695740334702948,Medium
482,0,0,0.4171733519331491,Medium
483,1,0,0.4475991329902712,Medium
484,0,0,0.15308743996079463,Low
485,1,1,0.5830997585720521,Medium
486,0,0,0.0779123682850935,Low
487,0,0,0.040491025170425944,Low
488,0,0,0.003124938210443744,Low
489,0,0,0.1453260829719429,Low
490,0,0,0.23526450030147708,Low
491,0,1,0.6055453183707521,Medium
492,0,0,0.06842306192753314,Low
493,0,0,0.09261332542291051,Low
494,0,0,0.39411291919068736,Low
495,0,0,0.4352802446639812,Medium
496,0,0,0.03066719048749396,Low
497,1,1,0.712737208022329,High
498,0,0,0.41889171774950434,Medium
499,0,0,0.21259382692719447,Low
500,0,0,0.011465033835722397,Low
501,0,0,0.05465481322007568,Low
502,0,0,0.04210200699632641,Low
503,0,0,0.29370692821515665,Low
504,0,0,0.0024020422518057642,Low
505,0,0,0.42464745708869367,Medium
506,0,0,0.2355485399469569,Low
507,1,1,0.7091809093911186,High
508,1,1,0.5567084804347837,Medium
509,0,0,0.3858221530209877,Low
510,0,0,0.31579330990447446,Low
511,0,0,0.0192437487802495,Low
512,0,0,0.018687066206238962,Low
513,0,1,0.6833218448415834,Medium
514,1,1,0.7777850883582803,High
515,0,0,0.003448532980842713,Low
516,0,0,0.09019633793973061,Low
517,0,0,0.005648329457180313,Low
518,1,0,0.08579313606852933,Low
519,1,1,0.5883890321862072,Medium
520,1,1,0.6354618928660043,Medium
521,0,1,0.5704901382749118,Medium
522,0,0,0.0592253210220933,Low
523,0,0,0.04334555696525247,Low
524,0,0,0.002009817261089511,Low
525,0,0,0.002439059374795806,Low
526,0,0,0.22829712884619532,Low
527,1,0,0.11937032703984383,Low
528,0,0,0.01155900416474073,Low
529,0,0,0.0019800973517684053,Low
530,0,0,0.30546948429230825,Low
531,0,1,0.5112108417741524,Medium
532,0,0,0.06299773803121382,Low
533,0,1,0.5692516410490998,Medium
534,0,0,0.4789655015258022,Medium
535,0,0,0.0826373002492455,Low
536,1,1,0.6167733212232991,Medium
537,1,1,0.6449566074225813,Medium
538,0,0,0.09065280319619543,Low
539,0,0,0.02863767800044402,Low
540,1,1,0.6616872430093472,Medium
541,0,0,0.42225720993957006,Medium
542,0,0,0.008610358557315656,Low
543,0,0,0.007195476085631725,Low
544,0,0,0.28455977037160873,Low
545,0,0,0.08054895376165638,Low
546,1,1,0.7118936557091231,High
547,0,0,0.08051150183805336,Low
548,0,0,0.12272846683773161,Low
549,0,0,0.03769004852238595,Low
550,0,0,0.44774027566106317,Medium
551,0,0,0.1825093020436838,Low
552,0,0,0.2710171440260632,Low
553,0,0,0.04202643248985867,Low
554,0,0,0.4638088890416777,Medium
555,0,0,0.11395897060537928,Low
556,1,1,0.5089322728491034,Medium
557,0,0,0.15447672751395275,Low
558,0,0,0.0034808554807027607,Low
559,0,1,0.6563151306869376,Medium
560,0,0,0.24094395525399598,Low
561,1,0,0.30173395547888954,Low
562,0,0,0.014028471155657429,Low
563,0,0,0.004470715270487251,Low
564,0,0,0.0043009844374061875,Low
565,1,1,0.6742670816541994,Medium
566,0,0,0.038518646801023446,Low
567,0,0,0.01024640259416887,Low
568,0,0,0.009526876924823109,Low
569,0,0,0.2375091758241333,Low
570,1,0,0.2652770970641111,Low
571,0,0,0.028576651779088576,Low
572,0,0,0.0669137509423284,Low
573,0,0,0.3237169386746039,Low
574,0,0,0.009850156197047964,Low
575,0,0,0.09887508250947655,Low
576,0,1,0.7250823415389279,High
577,0,0,0.018850645299841522,Low
578,0,0,0.442504751925326,Medium
579,0,0,0.1981067654759471,Low
580,0,0,0.19658298343531833,Low
581,0,0,0.1327729638582083,Low
582,1,1,0.6567613024613028,Medium
583,0,0,0.01970341616657161,Low
584,0,0,0.27437476670653144,Low
585,0,0,0.032802973052796135,Low
586,0,0,0.3796070641517058,Low
587,0,0,0.005121036613964193,Low
588,0,0,0.30222123819166535,Low
589,1,1,0.6119552480605709,Medium
590,1,0,0.4494807653038883,Medium
591,0,0,0.423129308589683,Medium
592,0,0,0.0024216365698334673,Low
593,1,1,0.5750782613442565,Medium
594,0,0,0.2018303221056897,Low
595,0,0,0.358143403170088,Low
596,0,0,0.0028706983896775425,Low
597,0,0,0.015190930892925352,Low
598,0,0,0.305623346702681,Low
599,1,1,0.6361015286240838,Medium
600,0,0,0.3640074154633276,Low
601,0,1,0.5981959603513972,Medium
602,0,0,0.07641108375206182,Low
603,0,0,0.010572674400618444,Low
604,1,1,0.5072708803896477,Medium
605,1,0,0.366947230559556,Low
606,1,0,0.3228178749795084,Low
607,0,0,0.0021381156778780084,Low
608,0,0,0.28049520415151735,Low
609,0,0,0.4923538319618942,Medium
610,0,0,0.10883498934110003,Low
611,1,0,0.49499465873460385,Medium
612,1,0,0.18451376463105457,Low
613,0,0,0.006867877479082677,Low
614,0,0,0.06415404419036565,Low
615,0,0,0.2876541190314114,Low
616,0,0,0.21996644104976107,Low
617,1,1,0.6990753604982372,Medium
618,1,1,0.6860458791741577,Medium
619,0,0,0.4004742277575393,Medium
620,0,0,0.05301615452921433,Low
621,1,1,0.6185719095428971,Medium
622,0,0,0.11340111107136275,Low
623,0,0,0.42878825595946496,Medium
624,0,0,0.31646102845280355,Low
625,0,0,0.07474962748206222,Low
626,0,0,0.10858304758803503,Low
627,0,1,0.5050372755505771,Medium
628,1,0,0.2346626787286943,Low
629,0,0,0.08264765587382661,Low
630,0,1,0.5264896905238929,Medium
631,0,0,0.02024474654599792,Low
632,1,0,0.08564299869502805,Low
633,1,0,0.4082891715812149,Medium
634,0,0,0.17061846255037508,Low
635,0,0,0.05131280488420466,Low
636,0,0,0.0047970660247514466,Low
637,1,1,0.6912335941958923,Medium
638,1,0,0.36204939107965284,Low
639,1,1,0.5880848794323461,Medium
640,0,1,0.7274081434407501,High
641,0,0,0.02786612721404618,Low
642,0,0,0.42200063656142817,Medium
643,0,0,0.35551406646634043,Low
644,0,0,0.0019031627947999495,Low
645,0,0,0.014934989390063182,Low
646,1,0,0.40289563789577143,Medium
647,0,0,0.27116000461477063,Low
648,0,0,0.20738428377321774,Low
649,1,1,0.6550155619591713,Medium
650,1,0,0.10720529528082269,Low
651,1,0,0.21695102320391507,Low
652,0,1,0.5400802167974734,Medium
653,0,0,0.057962797461699356,Low
654,0,0,0.15771073682335834,Low
655,0,0,0.24004738668699305,Low
656,1,1,0.6485611269658413,Medium
657,1,0,0.19257983628575712,Low
658,0,0,0.005480791274219504,Low
659,0,0,0.26037723573466276,Low
660,0,0,0.4388572598837085,Medium
661,0,0,0.019746635040108,Low
662,0,0,0.04284571097478261,Low
663,0,0,0.01932933895980132,Low
664,0,0,0.15852426771343317,Low
665,1,1,0.6321752043294785,Medium
666,1,0,0.41565782038626725,Medium
667,0,0,0.06804819535890326,Low
668,1,1,0.5923189612820486,Medium
669,0,0,0.26696471938114014,Low
670,0,1,0.530374730621399,Medium
671,0,0,0.010067466189355013,Low
672,0,0,0.04184628948981468,Low
673,0,0,0.02930165506409019,Low
674,0,0,0.03434075415638391,Low
675,1,1,0.8013708679865293,High
676,0,0,0.16844532440944474,Low
677,0,0,0.016949951299125975,Low
678,0,0,0.18745025273498275,Low
679,1,1,0.5989921095896179,Medium
680,0,0,0.317236363825809,Low
681,1,1,0.8196366174307264,High
682,1,0,0.3481886437083218,Low
683,1,0,0.11705633618854928,Low
684,1,0,0.4571428000505724,Medium
685,0,0,0.017388737489645714,Low
686,0,0,0.04003830446952263,Low
687,0,0,0.2579100600811907,Low
688,0,1,0.5129561391411426,Medium
689,1,1,0.5791296473588781,Medium
690,0,0,0.017002613718150105,Low
691,0,0,0.10937279396123097,Low
692,0,0,0.09989256906789623,Low
693,0,0,0.2850842395110844,Low
694,0,0,0.44109213231971206,Medium
695,0,0,0.37199916298441765,Low
696,0,0,0.33614373124953434,Low
697,0,0,0.19891625253106482,Low
698,1,0,0.16458113556483048,Low
699,0,0,0.01445323641554369,Low
700,0,0,0.20421948574380253,Low
701,0,0,0.01603689969179588,Low
702,1,1,0.5396542176576633,Medium
703,0,0,0.140113590281956,Low
704,1,0,0.36368531307983876,Low
705,0,0,0.05917063823694681,Low
706,0,0,0.06603713420420886,Low
707,0,0,0.20588598826949722,Low
708,1,1,0.6024384364051008,Medium
709,1,0,0.4808021551094029,Medium
710,0,0,0.25379968681575027,Low
711,1,1,0.6788647736174688,Medium
712,0,0,0.42963083991767675,Medium
713,0,0,0.004778354473350237,Low
714,0,0,0.19658345254927503,Low
715,0,0,0.01837424062356591,Low
716,0,0,0.008339884771814186,Low
717,0,0,0.023198184179054254,Low
718,0,0,0.05414299357895149,Low
719,0,0,0.2886366541227001,Low
720,0,0,0.15168693461606378,Low
721,1,1,0.7271328462542094,High
722,0,0,0.3786393693928521,Low
723,1,1,0.677528922429674,Medium
724,1,0,0.01631324747937929,Low
725,0,0,0.1082146031258185,Low
726,0,0,0.060958974329034264,Low
727,1,1,0.7342500946430405,High
728,0,1,0.6646064476397244,Medium
729,0,0,0.46251462681195454,Medium
730,0,0,0.005060165539616556,Low
731,0,0,0.4672440599237663,Medium
732,1,0,0.47594412946679315,Medium
733,1,1,0.6961189225896259,Medium
734,0,0,0.04620816331718719,Low
735,0,0,0.19669952121566397,Low
736,0,0,0.47964637169655416,Medium
737,0,0,0.04870960036248697,Low
738,0,0,0.11534170937168141,Low
739,0,0,0.0023174031648047597,Low
740,1,0,0.39121659465695335,Low
741,0,0,0.22657061820566554,Low
742,0,0,0.0023660308931782318,Low
743,0,0,0.4572492226021134,Medium
744,0,0,0.3576649588958161,Low
745,1,1,0.7026089798877181,High
746,0,0,0.20974564895073416,Low
747,1,1,0.6241205094897995,Medium
748,0,0,0.03165256147980408,Low
749,0,0,0.009878177165178336,Low
750,1,1,0.6553960208381233,Medium
751,0,0,0.2582204716556786,Low
752,1,0,0.23400913077386284,Low
753,1,0,0.26441207222260565,Low
754,0,0,0.150747436954519,Low
755,0,0,0.19860454735914201,Low
756,1,1,0.7088097327645397,High
757,0,0,0.24712123035213276,Low
758,1,1,0.6498931329882427,Medium
759,0,0,0.03269711381368841,Low
760,1,1,0.5789462715416034,Medium
761,1,0,0.007700276158854885,Low
762,0,0,0.0329130342051015,Low
763,0,0,0.05369122542839873,Low
764,1,0,0.4736404393990819,Medium
765,0,0,0.2029315984245738,Low
766,0,0,0.13200230187553308,Low
